date,snow_depth,grid
3/2/1985,1.077036454,Chitty Hare
3/3/1985,1.077036454,Chitty Hare
3/4/1985,1.077036454,Chitty Hare
3/5/1985,1.077036454,Chitty Hare
3/6/1985,1.077036454,Chitty Hare
3/7/1985,1.077036454,Chitty Hare
3/8/1985,1.077036454,Chitty Hare
3/9/1985,1.077036454,Chitty Hare
3/10/1985,1.077036454,Chitty Hare
3/11/1985,1.077036454,Chitty Hare
3/12/1985,1.077036454,Chitty Hare
3/13/1985,1.103925285,Chitty Hare
3/14/1985,1.103925285,Chitty Hare
3/15/1985,1.103925285,Chitty Hare
3/16/1985,1.103925285,Chitty Hare
3/17/1985,1.103925285,Chitty Hare
3/18/1985,1.103925285,Chitty Hare
3/19/1985,1.103925285,Chitty Hare
3/20/1985,1.103925285,Chitty Hare
3/21/1985,1.103925285,Chitty Hare
3/22/1985,1.103925285,Chitty Hare
3/23/1985,1.103925285,Chitty Hare
3/24/1985,1.103925285,Chitty Hare
3/25/1985,1.103925285,Chitty Hare
3/26/1985,1.103925285,Chitty Hare
3/27/1985,1.103925285,Chitty Hare
3/28/1985,1.103925285,Chitty Hare
3/29/1985,1.103925285,Chitty Hare
3/30/1985,1.103925285,Chitty Hare
3/31/1985,1.103925285,Chitty Hare
12/1/1985,0.585336475,Chitty Hare
12/2/1985,0.585336475,Chitty Hare
12/3/1985,0.585336475,Chitty Hare
12/4/1985,0.615422937,Chitty Hare
12/5/1985,0.615422937,Chitty Hare
12/6/1985,0.615422937,Chitty Hare
12/7/1985,0.615422937,Chitty Hare
12/8/1985,0.615422937,Chitty Hare
12/9/1985,0.615422937,Chitty Hare
12/10/1985,0.615422937,Chitty Hare
12/11/1985,0.615422937,Chitty Hare
12/12/1985,0.615422937,Chitty Hare
12/13/1985,0.615422937,Chitty Hare
12/14/1985,0.615422937,Chitty Hare
12/15/1985,0.615422937,Chitty Hare
12/16/1985,0.652667949,Chitty Hare
12/17/1985,0.652667949,Chitty Hare
12/18/1985,0.652667949,Chitty Hare
12/19/1985,0.64430676,Chitty Hare
12/20/1985,0.625370593,Chitty Hare
12/21/1985,0.607840001,Chitty Hare
12/22/1985,0.589259413,Chitty Hare
12/23/1985,0.565653817,Chitty Hare
12/24/1985,0.547089998,Chitty Hare
12/25/1985,0.547089998,Chitty Hare
12/26/1985,0.547089998,Chitty Hare
12/27/1985,0.547089998,Chitty Hare
12/28/1985,0.571912351,Chitty Hare
12/29/1985,0.571912351,Chitty Hare
12/30/1985,0.589495871,Chitty Hare
12/31/1985,0.589495871,Chitty Hare
1/1/1986,0.555525288,Chitty Hare
1/2/1986,0.555525288,Chitty Hare
1/3/1986,0.555525288,Chitty Hare
1/4/1986,0.554944701,Chitty Hare
1/5/1986,0.554944701,Chitty Hare
1/6/1986,0.554944701,Chitty Hare
1/7/1986,0.590547642,Chitty Hare
1/8/1986,0.590547642,Chitty Hare
1/9/1986,0.590547642,Chitty Hare
1/10/1986,0.590547642,Chitty Hare
1/11/1986,0.652961761,Chitty Hare
1/12/1986,0.691809109,Chitty Hare
1/13/1986,0.713950891,Chitty Hare
1/14/1986,0.709975871,Chitty Hare
1/15/1986,0.709975871,Chitty Hare
1/16/1986,0.709975871,Chitty Hare
1/17/1986,0.712806471,Chitty Hare
1/18/1986,0.732570296,Chitty Hare
1/19/1986,0.747139701,Chitty Hare
1/20/1986,0.747139701,Chitty Hare
1/21/1986,0.758520296,Chitty Hare
1/22/1986,0.758520296,Chitty Hare
1/23/1986,0.758520296,Chitty Hare
1/24/1986,0.823637053,Chitty Hare
1/25/1986,0.922051159,Chitty Hare
1/26/1986,0.922051159,Chitty Hare
1/27/1986,0.959287351,Chitty Hare
1/28/1986,0.98701528,Chitty Hare
1/29/1986,0.98701528,Chitty Hare
1/30/1986,0.98701528,Chitty Hare
1/31/1986,0.98701528,Chitty Hare
2/1/1986,0.98701528,Chitty Hare
2/2/1986,0.98701528,Chitty Hare
2/3/1986,0.98701528,Chitty Hare
2/4/1986,0.98701528,Chitty Hare
2/5/1986,0.98701528,Chitty Hare
2/6/1986,0.98701528,Chitty Hare
2/7/1986,0.98701528,Chitty Hare
2/8/1986,0.980679123,Chitty Hare
2/9/1986,0.980679123,Chitty Hare
2/10/1986,0.980679123,Chitty Hare
2/11/1986,0.980679123,Chitty Hare
2/12/1986,0.980679123,Chitty Hare
2/13/1986,0.980679123,Chitty Hare
2/14/1986,0.980679123,Chitty Hare
2/15/1986,0.980679123,Chitty Hare
2/16/1986,0.980679123,Chitty Hare
2/17/1986,0.980679123,Chitty Hare
2/18/1986,0.980679123,Chitty Hare
2/19/1986,0.980679123,Chitty Hare
2/20/1986,0.980679123,Chitty Hare
2/21/1986,0.980679123,Chitty Hare
2/22/1986,0.980679123,Chitty Hare
2/23/1986,0.980679123,Chitty Hare
2/24/1986,1.032990316,Chitty Hare
2/25/1986,1.079448829,Chitty Hare
2/26/1986,1.114790605,Chitty Hare
2/27/1986,1.147393503,Chitty Hare
2/28/1986,1.147393503,Chitty Hare
3/1/1986,1.198957355,Chitty Hare
3/2/1986,1.230757339,Chitty Hare
3/3/1986,1.259518537,Chitty Hare
3/4/1986,1.259518537,Chitty Hare
3/5/1986,1.259518537,Chitty Hare
3/6/1986,1.28818795,Chitty Hare
3/7/1986,1.322051741,Chitty Hare
3/8/1986,1.329401794,Chitty Hare
3/9/1986,1.329401794,Chitty Hare
3/10/1986,1.329401794,Chitty Hare
3/11/1986,1.329401794,Chitty Hare
3/12/1986,1.329401794,Chitty Hare
3/13/1986,1.329401794,Chitty Hare
3/14/1986,1.329401794,Chitty Hare
3/15/1986,1.329401794,Chitty Hare
3/16/1986,1.329401794,Chitty Hare
3/17/1986,1.329401794,Chitty Hare
3/18/1986,1.329401794,Chitty Hare
3/19/1986,1.390057365,Chitty Hare
3/20/1986,1.440382331,Chitty Hare
3/21/1986,1.475332329,Chitty Hare
3/22/1986,1.475332329,Chitty Hare
3/23/1986,1.475332329,Chitty Hare
3/24/1986,1.475332329,Chitty Hare
3/25/1986,1.475332329,Chitty Hare
3/26/1986,1.475332329,Chitty Hare
3/27/1986,1.470626723,Chitty Hare
3/28/1986,1.470626723,Chitty Hare
3/29/1986,1.470626723,Chitty Hare
3/30/1986,1.470626723,Chitty Hare
3/31/1986,1.470626723,Chitty Hare
12/1/1986,0.470552936,Chitty Hare
12/2/1986,0.470552936,Chitty Hare
12/3/1986,0.470552936,Chitty Hare
12/4/1986,0.470552936,Chitty Hare
12/5/1986,0.470552936,Chitty Hare
12/6/1986,0.521700301,Chitty Hare
12/7/1986,0.521700301,Chitty Hare
12/8/1986,0.521700301,Chitty Hare
12/9/1986,0.514539118,Chitty Hare
12/10/1986,0.502089119,Chitty Hare
12/11/1986,0.502089119,Chitty Hare
12/12/1986,0.502089119,Chitty Hare
12/13/1986,0.502089119,Chitty Hare
12/14/1986,0.502089119,Chitty Hare
12/15/1986,0.502089119,Chitty Hare
12/16/1986,0.496108533,Chitty Hare
12/17/1986,0.496108533,Chitty Hare
12/18/1986,0.496108533,Chitty Hare
12/19/1986,0.496108533,Chitty Hare
12/20/1986,0.496108533,Chitty Hare
12/21/1986,0.496108533,Chitty Hare
12/22/1986,0.496108533,Chitty Hare
12/23/1986,0.506102945,Chitty Hare
12/24/1986,0.527477937,Chitty Hare
12/25/1986,0.527477937,Chitty Hare
12/26/1986,0.527477937,Chitty Hare
12/27/1986,0.555525288,Chitty Hare
12/28/1986,0.555525288,Chitty Hare
12/29/1986,0.555525288,Chitty Hare
12/30/1986,0.555525288,Chitty Hare
12/31/1986,0.555525288,Chitty Hare
1/1/1987,0.731180581,Chitty Hare
1/2/1987,0.731180581,Chitty Hare
1/3/1987,0.731180581,Chitty Hare
1/4/1987,0.731180581,Chitty Hare
1/5/1987,0.731180581,Chitty Hare
1/6/1987,0.720869418,Chitty Hare
1/7/1987,0.711983224,Chitty Hare
1/8/1987,0.701352647,Chitty Hare
1/9/1987,0.692183229,Chitty Hare
1/10/1987,0.692183229,Chitty Hare
1/11/1987,0.692183229,Chitty Hare
1/12/1987,0.692183229,Chitty Hare
1/13/1987,0.692183229,Chitty Hare
1/14/1987,0.692183229,Chitty Hare
1/15/1987,0.692183229,Chitty Hare
1/16/1987,0.692183229,Chitty Hare
1/17/1987,0.692183229,Chitty Hare
1/18/1987,0.692183229,Chitty Hare
1/19/1987,0.692183229,Chitty Hare
1/20/1987,0.692183229,Chitty Hare
1/21/1987,0.692183229,Chitty Hare
1/22/1987,0.692183229,Chitty Hare
1/23/1987,0.692183229,Chitty Hare
1/24/1987,0.692183229,Chitty Hare
1/25/1987,0.692183229,Chitty Hare
1/26/1987,0.692183229,Chitty Hare
1/27/1987,0.71160823,Chitty Hare
1/28/1987,0.724900009,Chitty Hare
1/29/1987,0.724900009,Chitty Hare
1/30/1987,0.724900009,Chitty Hare
1/31/1987,0.724900009,Chitty Hare
2/1/1987,0.724900009,Chitty Hare
2/2/1987,0.724900009,Chitty Hare
2/3/1987,0.724900009,Chitty Hare
2/4/1987,0.755686168,Chitty Hare
2/5/1987,0.755686168,Chitty Hare
2/6/1987,0.755686168,Chitty Hare
2/7/1987,0.755686168,Chitty Hare
2/8/1987,0.755686168,Chitty Hare
2/9/1987,0.755686168,Chitty Hare
2/10/1987,0.755686168,Chitty Hare
2/11/1987,0.781261167,Chitty Hare
2/12/1987,0.781261167,Chitty Hare
2/13/1987,0.781261167,Chitty Hare
2/14/1987,0.781261167,Chitty Hare
2/15/1987,0.781261167,Chitty Hare
2/16/1987,0.781261167,Chitty Hare
2/17/1987,0.781261167,Chitty Hare
2/18/1987,0.781261167,Chitty Hare
2/19/1987,0.781261167,Chitty Hare
2/20/1987,0.781261167,Chitty Hare
2/21/1987,0.781261167,Chitty Hare
2/22/1987,0.781261167,Chitty Hare
2/23/1987,0.781261167,Chitty Hare
2/24/1987,0.79487234,Chitty Hare
2/25/1987,0.852144979,Chitty Hare
2/26/1987,0.852144979,Chitty Hare
2/27/1987,0.852144979,Chitty Hare
2/28/1987,0.852144979,Chitty Hare
3/1/1987,0.852144979,Chitty Hare
3/2/1987,0.852144979,Chitty Hare
3/3/1987,0.852144979,Chitty Hare
3/4/1987,0.852144979,Chitty Hare
3/5/1987,0.852144979,Chitty Hare
3/6/1987,0.852144979,Chitty Hare
3/7/1987,0.852144979,Chitty Hare
3/8/1987,0.852144979,Chitty Hare
3/9/1987,0.852144979,Chitty Hare
3/10/1987,0.852144979,Chitty Hare
3/11/1987,0.852144979,Chitty Hare
3/12/1987,0.852144979,Chitty Hare
3/13/1987,0.852144979,Chitty Hare
3/14/1987,0.852144979,Chitty Hare
3/15/1987,0.852144979,Chitty Hare
3/16/1987,0.852144979,Chitty Hare
3/17/1987,0.852144979,Chitty Hare
3/18/1987,0.852144979,Chitty Hare
3/19/1987,0.852144979,Chitty Hare
3/20/1987,0.852144979,Chitty Hare
3/21/1987,0.852144979,Chitty Hare
3/22/1987,0.852144979,Chitty Hare
3/23/1987,0.852144979,Chitty Hare
3/24/1987,0.847944997,Chitty Hare
3/25/1987,0.847944997,Chitty Hare
3/26/1987,0.847944997,Chitty Hare
3/27/1987,0.847944997,Chitty Hare
3/28/1987,0.847944997,Chitty Hare
3/29/1987,0.847944997,Chitty Hare
3/30/1987,0.834389417,Chitty Hare
3/31/1987,0.834389417,Chitty Hare
12/1/1987,0.603749416,Chitty Hare
12/2/1987,0.603749416,Chitty Hare
12/3/1987,0.603749416,Chitty Hare
12/4/1987,0.603749416,Chitty Hare
12/5/1987,0.603749416,Chitty Hare
12/6/1987,0.603749416,Chitty Hare
12/7/1987,0.603749416,Chitty Hare
12/8/1987,0.622743823,Chitty Hare
12/9/1987,0.622743823,Chitty Hare
12/10/1987,0.622743823,Chitty Hare
12/11/1987,0.622743823,Chitty Hare
12/12/1987,0.646291185,Chitty Hare
12/13/1987,0.69130794,Chitty Hare
12/14/1987,0.712455305,Chitty Hare
12/15/1987,0.712455305,Chitty Hare
12/16/1987,0.712455305,Chitty Hare
12/17/1987,0.747191773,Chitty Hare
12/18/1987,0.747191773,Chitty Hare
12/19/1987,0.747191773,Chitty Hare
12/20/1987,0.747191773,Chitty Hare
12/21/1987,0.747191773,Chitty Hare
12/22/1987,0.747191773,Chitty Hare
12/23/1987,0.747191773,Chitty Hare
12/24/1987,0.731180581,Chitty Hare
12/25/1987,0.731180581,Chitty Hare
12/26/1987,0.731180581,Chitty Hare
12/27/1987,0.731180581,Chitty Hare
12/28/1987,0.731180581,Chitty Hare
12/29/1987,0.731180581,Chitty Hare
12/30/1987,0.731180581,Chitty Hare
12/31/1987,0.731180581,Chitty Hare
1/1/1988,1.044730888,Chitty Hare
1/2/1988,1.044730888,Chitty Hare
1/3/1988,1.044730888,Chitty Hare
1/4/1988,1.044730888,Chitty Hare
1/5/1988,1.044730888,Chitty Hare
1/6/1988,1.044730888,Chitty Hare
1/7/1988,1.044730888,Chitty Hare
1/8/1988,1.044730888,Chitty Hare
1/9/1988,1.044730888,Chitty Hare
1/10/1988,1.044730888,Chitty Hare
1/11/1988,1.044730888,Chitty Hare
1/12/1988,1.054592054,Chitty Hare
1/13/1988,1.054592054,Chitty Hare
1/14/1988,1.075122637,Chitty Hare
1/15/1988,1.075122637,Chitty Hare
1/16/1988,1.075122637,Chitty Hare
1/17/1988,1.075122637,Chitty Hare
1/18/1988,1.096758801,Chitty Hare
1/19/1988,1.099025607,Chitty Hare
1/20/1988,1.099025607,Chitty Hare
1/21/1988,1.165653829,Chitty Hare
1/22/1988,1.162973241,Chitty Hare
1/23/1988,1.162973241,Chitty Hare
1/24/1988,1.181459418,Chitty Hare
1/25/1988,1.181459418,Chitty Hare
1/26/1988,1.216329107,Chitty Hare
1/27/1988,1.216329107,Chitty Hare
1/28/1988,1.216329107,Chitty Hare
1/29/1988,1.216329107,Chitty Hare
1/30/1988,1.216329107,Chitty Hare
1/31/1988,1.236303816,Chitty Hare
2/1/1988,1.236303816,Chitty Hare
2/2/1988,1.236303816,Chitty Hare
2/3/1988,1.236303816,Chitty Hare
2/4/1988,1.258467667,Chitty Hare
2/5/1988,1.288092644,Chitty Hare
2/6/1988,1.288092644,Chitty Hare
2/7/1988,1.288092644,Chitty Hare
2/8/1988,1.288092644,Chitty Hare
2/9/1988,1.288092644,Chitty Hare
2/10/1988,1.288092644,Chitty Hare
2/11/1988,1.288092644,Chitty Hare
2/12/1988,1.288092644,Chitty Hare
2/13/1988,1.288092644,Chitty Hare
2/14/1988,1.288092644,Chitty Hare
2/15/1988,1.288092644,Chitty Hare
2/16/1988,1.310626195,Chitty Hare
2/17/1988,1.310626195,Chitty Hare
2/18/1988,1.308170598,Chitty Hare
2/19/1988,1.294820607,Chitty Hare
2/20/1988,1.282165004,Chitty Hare
2/21/1988,1.282165004,Chitty Hare
2/22/1988,1.282165004,Chitty Hare
2/23/1988,1.282165004,Chitty Hare
2/24/1988,1.282165004,Chitty Hare
2/25/1988,1.273764999,Chitty Hare
2/26/1988,1.266920598,Chitty Hare
2/27/1988,1.266920598,Chitty Hare
2/28/1988,1.266920598,Chitty Hare
2/29/1988,1.266920598,Chitty Hare
3/1/1988,1.266920598,Chitty Hare
3/2/1988,1.265964992,Chitty Hare
3/3/1988,1.265964992,Chitty Hare
3/4/1988,1.265964992,Chitty Hare
3/5/1988,1.265964992,Chitty Hare
3/6/1988,1.265964992,Chitty Hare
3/7/1988,1.284587051,Chitty Hare
3/8/1988,1.284587051,Chitty Hare
3/9/1988,1.284587051,Chitty Hare
3/10/1988,1.284587051,Chitty Hare
3/11/1988,1.273842633,Chitty Hare
3/12/1988,1.273842633,Chitty Hare
3/13/1988,1.273842633,Chitty Hare
3/14/1988,1.273842633,Chitty Hare
3/15/1988,1.273842633,Chitty Hare
3/16/1988,1.273842633,Chitty Hare
3/17/1988,1.287942669,Chitty Hare
3/18/1988,1.326378832,Chitty Hare
3/19/1988,1.326378832,Chitty Hare
3/20/1988,1.32967885,Chitty Hare
3/21/1988,1.32967885,Chitty Hare
3/22/1988,1.32967885,Chitty Hare
3/23/1988,1.32967885,Chitty Hare
3/24/1988,1.32967885,Chitty Hare
3/25/1988,1.32967885,Chitty Hare
3/26/1988,1.32967885,Chitty Hare
3/27/1988,1.32967885,Chitty Hare
3/28/1988,1.32967885,Chitty Hare
3/29/1988,1.32967885,Chitty Hare
3/30/1988,1.329003848,Chitty Hare
3/31/1988,1.329003848,Chitty Hare
12/1/1988,0.952777353,Chitty Hare
12/2/1988,0.952777353,Chitty Hare
12/3/1988,0.952777353,Chitty Hare
12/4/1988,0.952777353,Chitty Hare
12/5/1988,0.952777353,Chitty Hare
12/6/1988,0.952777353,Chitty Hare
12/7/1988,0.996894115,Chitty Hare
12/8/1988,0.996894115,Chitty Hare
12/9/1988,0.996894115,Chitty Hare
12/10/1988,0.996894115,Chitty Hare
12/11/1988,0.98834412,Chitty Hare
12/12/1988,0.98834412,Chitty Hare
12/13/1988,0.98834412,Chitty Hare
12/14/1988,1.05195293,Chitty Hare
12/15/1988,1.047433526,Chitty Hare
12/16/1988,1.035844687,Chitty Hare
12/17/1988,1.035844687,Chitty Hare
12/18/1988,1.035844687,Chitty Hare
12/19/1988,1.035844687,Chitty Hare
12/20/1988,1.035844687,Chitty Hare
12/21/1988,1.035844687,Chitty Hare
12/22/1988,1.044730888,Chitty Hare
12/23/1988,1.044730888,Chitty Hare
12/24/1988,1.044730888,Chitty Hare
12/25/1988,1.044730888,Chitty Hare
12/26/1988,1.044730888,Chitty Hare
12/27/1988,1.044730888,Chitty Hare
12/28/1988,1.044730888,Chitty Hare
12/29/1988,1.044730888,Chitty Hare
12/30/1988,1.044730888,Chitty Hare
1/1/1989,0.874705887,Chitty Hare
1/2/1989,0.885730896,Chitty Hare
1/3/1989,0.885730896,Chitty Hare
1/4/1989,0.885730896,Chitty Hare
1/5/1989,0.885730896,Chitty Hare
1/6/1989,0.885730896,Chitty Hare
1/7/1989,0.885730896,Chitty Hare
1/8/1989,0.885730896,Chitty Hare
1/9/1989,0.885730896,Chitty Hare
1/10/1989,0.885730896,Chitty Hare
1/11/1989,0.885730896,Chitty Hare
1/12/1989,0.903972639,Chitty Hare
1/13/1989,0.903972639,Chitty Hare
1/14/1989,0.917528248,Chitty Hare
1/15/1989,0.917528248,Chitty Hare
1/16/1989,0.937944997,Chitty Hare
1/17/1989,0.937944997,Chitty Hare
1/18/1989,0.954614408,Chitty Hare
1/19/1989,0.981275572,Chitty Hare
1/20/1989,0.999106193,Chitty Hare
1/21/1989,0.999106193,Chitty Hare
1/22/1989,0.999106193,Chitty Hare
1/23/1989,0.999106193,Chitty Hare
1/24/1989,1.060317638,Chitty Hare
1/25/1989,1.060317638,Chitty Hare
1/26/1989,1.102426194,Chitty Hare
1/27/1989,1.137915313,Chitty Hare
1/28/1989,1.166882043,Chitty Hare
1/29/1989,1.166882043,Chitty Hare
1/30/1989,1.166882043,Chitty Hare
1/31/1989,1.166882043,Chitty Hare
2/1/1989,1.166882043,Chitty Hare
2/2/1989,1.166882043,Chitty Hare
2/3/1989,1.166882043,Chitty Hare
2/4/1989,1.166882043,Chitty Hare
2/5/1989,1.166882043,Chitty Hare
2/6/1989,1.166882043,Chitty Hare
2/7/1989,1.166882043,Chitty Hare
2/8/1989,1.166882043,Chitty Hare
2/9/1989,1.166882043,Chitty Hare
2/10/1989,1.166882043,Chitty Hare
2/11/1989,1.195379418,Chitty Hare
2/12/1989,1.195379418,Chitty Hare
2/13/1989,1.195379418,Chitty Hare
2/14/1989,1.195379418,Chitty Hare
2/15/1989,1.195379418,Chitty Hare
2/16/1989,1.195379418,Chitty Hare
2/17/1989,1.195379418,Chitty Hare
2/18/1989,1.195379418,Chitty Hare
2/19/1989,1.195379418,Chitty Hare
2/20/1989,1.195379418,Chitty Hare
2/21/1989,1.195379418,Chitty Hare
2/22/1989,1.195379418,Chitty Hare
2/23/1989,1.195379418,Chitty Hare
2/24/1989,1.195379418,Chitty Hare
2/25/1989,1.195379418,Chitty Hare
2/26/1989,1.195379418,Chitty Hare
2/27/1989,1.195379418,Chitty Hare
2/28/1989,1.195379418,Chitty Hare
3/1/1989,1.195379418,Chitty Hare
3/2/1989,1.252149108,Chitty Hare
3/3/1989,1.311096437,Chitty Hare
3/4/1989,1.352943846,Chitty Hare
3/5/1989,1.374541207,Chitty Hare
3/6/1989,1.374541207,Chitty Hare
3/7/1989,1.374541207,Chitty Hare
3/8/1989,1.374541207,Chitty Hare
3/9/1989,1.374541207,Chitty Hare
3/10/1989,1.374541207,Chitty Hare
3/11/1989,1.374541207,Chitty Hare
3/12/1989,1.374541207,Chitty Hare
3/13/1989,1.374541207,Chitty Hare
3/14/1989,1.374541207,Chitty Hare
3/15/1989,1.374541207,Chitty Hare
3/16/1989,1.374541207,Chitty Hare
3/17/1989,1.374541207,Chitty Hare
3/18/1989,1.374541207,Chitty Hare
3/19/1989,1.374541207,Chitty Hare
3/20/1989,1.374541207,Chitty Hare
3/21/1989,1.374541207,Chitty Hare
3/22/1989,1.374541207,Chitty Hare
3/23/1989,1.374541207,Chitty Hare
3/24/1989,1.374541207,Chitty Hare
3/25/1989,1.374541207,Chitty Hare
3/26/1989,1.374541207,Chitty Hare
3/27/1989,1.419291435,Chitty Hare
3/28/1989,1.44064708,Chitty Hare
3/29/1989,1.479491759,Chitty Hare
3/30/1989,1.479491759,Chitty Hare
3/31/1989,1.479491759,Chitty Hare
12/1/1989,0.681082353,Chitty Hare
12/2/1989,0.681082353,Chitty Hare
12/3/1989,0.681082353,Chitty Hare
12/4/1989,0.681082353,Chitty Hare
12/5/1989,0.681082353,Chitty Hare
12/6/1989,0.681082353,Chitty Hare
12/7/1989,0.702624121,Chitty Hare
12/8/1989,0.713552052,Chitty Hare
12/9/1989,0.723335597,Chitty Hare
12/10/1989,0.723335597,Chitty Hare
12/11/1989,0.723335597,Chitty Hare
12/12/1989,0.719699409,Chitty Hare
12/13/1989,0.711618811,Chitty Hare
12/14/1989,0.711618811,Chitty Hare
12/15/1989,0.711618811,Chitty Hare
12/16/1989,0.711618811,Chitty Hare
12/17/1989,0.75097177,Chitty Hare
12/18/1989,0.829924691,Chitty Hare
12/19/1989,0.829924691,Chitty Hare
12/20/1989,0.851016448,Chitty Hare
12/21/1989,0.88366968,Chitty Hare
12/22/1989,0.88366968,Chitty Hare
12/23/1989,0.88366968,Chitty Hare
12/24/1989,0.877050285,Chitty Hare
12/25/1989,0.862950305,Chitty Hare
12/26/1989,0.862950305,Chitty Hare
12/27/1989,0.862950305,Chitty Hare
12/28/1989,0.859989126,Chitty Hare
12/29/1989,0.859989126,Chitty Hare
12/30/1989,0.859989126,Chitty Hare
12/31/1989,0.859989126,Chitty Hare
1/1/1990,0.98232913,Chitty Hare
1/2/1990,0.98232913,Chitty Hare
1/3/1990,0.98232913,Chitty Hare
1/4/1990,1.006498555,Chitty Hare
1/5/1990,1.025381746,Chitty Hare
1/6/1990,1.025381746,Chitty Hare
1/7/1990,1.025381746,Chitty Hare
1/8/1990,1.04118735,Chitty Hare
1/9/1990,1.04118735,Chitty Hare
1/10/1990,1.04118735,Chitty Hare
1/11/1990,1.04118735,Chitty Hare
1/12/1990,1.04118735,Chitty Hare
1/13/1990,1.04118735,Chitty Hare
1/14/1990,1.04118735,Chitty Hare
1/15/1990,1.04118735,Chitty Hare
1/16/1990,1.04118735,Chitty Hare
1/17/1990,1.04118735,Chitty Hare
1/18/1990,1.04118735,Chitty Hare
1/19/1990,1.04118735,Chitty Hare
1/20/1990,1.04118735,Chitty Hare
1/21/1990,1.04118735,Chitty Hare
1/22/1990,1.04118735,Chitty Hare
1/23/1990,1.060573548,Chitty Hare
1/24/1990,1.072479104,Chitty Hare
1/25/1990,1.072479104,Chitty Hare
1/26/1990,1.072479104,Chitty Hare
1/27/1990,1.072479104,Chitty Hare
1/28/1990,1.072479104,Chitty Hare
1/29/1990,1.072479104,Chitty Hare
1/30/1990,1.072479104,Chitty Hare
1/31/1990,1.072479104,Chitty Hare
2/1/1990,1.072479104,Chitty Hare
2/2/1990,1.072479104,Chitty Hare
2/3/1990,1.072479104,Chitty Hare
2/4/1990,1.086426476,Chitty Hare
2/5/1990,1.110009981,Chitty Hare
2/6/1990,1.110009981,Chitty Hare
2/7/1990,1.110009981,Chitty Hare
2/8/1990,1.115690581,Chitty Hare
2/9/1990,1.115690581,Chitty Hare
2/10/1990,1.115690581,Chitty Hare
2/11/1990,1.115690581,Chitty Hare
2/12/1990,1.115690581,Chitty Hare
2/13/1990,1.132657337,Chitty Hare
2/14/1990,1.147710305,Chitty Hare
2/15/1990,1.147710305,Chitty Hare
2/16/1990,1.147710305,Chitty Hare
2/17/1990,1.147710305,Chitty Hare
2/18/1990,1.232157631,Chitty Hare
2/19/1990,1.232157631,Chitty Hare
2/20/1990,1.232157631,Chitty Hare
2/21/1990,1.267685566,Chitty Hare
2/22/1990,1.306569134,Chitty Hare
2/23/1990,1.306569134,Chitty Hare
2/24/1990,1.347424696,Chitty Hare
2/25/1990,1.347424696,Chitty Hare
2/26/1990,1.415880301,Chitty Hare
2/27/1990,1.410780272,Chitty Hare
2/28/1990,1.410780272,Chitty Hare
3/1/1990,1.410780272,Chitty Hare
3/2/1990,1.410780272,Chitty Hare
3/3/1990,1.410780272,Chitty Hare
3/4/1990,1.398255285,Chitty Hare
3/5/1990,1.392927645,Chitty Hare
3/6/1990,1.392927645,Chitty Hare
3/7/1990,1.392927645,Chitty Hare
3/8/1990,1.392927645,Chitty Hare
3/9/1990,1.392927645,Chitty Hare
3/10/1990,1.392927645,Chitty Hare
3/11/1990,1.392927645,Chitty Hare
3/12/1990,1.413588801,Chitty Hare
3/13/1990,1.413588801,Chitty Hare
3/14/1990,1.413588801,Chitty Hare
3/15/1990,1.413588801,Chitty Hare
3/16/1990,1.413588801,Chitty Hare
3/17/1990,1.431325018,Chitty Hare
3/18/1990,1.431325018,Chitty Hare
3/19/1990,1.431325018,Chitty Hare
3/20/1990,1.431325018,Chitty Hare
3/21/1990,1.431325018,Chitty Hare
3/22/1990,1.431325018,Chitty Hare
3/23/1990,1.431325018,Chitty Hare
3/24/1990,1.431325018,Chitty Hare
3/25/1990,1.431325018,Chitty Hare
3/26/1990,1.431325018,Chitty Hare
3/27/1990,1.425044391,Chitty Hare
3/28/1990,1.412613849,Chitty Hare
3/29/1990,1.395399983,Chitty Hare
3/30/1990,1.395399983,Chitty Hare
3/31/1990,1.395399983,Chitty Hare
12/1/1990,0.606105302,Chitty Hare
12/2/1990,0.648760884,Chitty Hare
12/3/1990,0.648760884,Chitty Hare
12/4/1990,0.648760884,Chitty Hare
12/5/1990,0.675319718,Chitty Hare
12/6/1990,0.683042055,Chitty Hare
12/7/1990,0.683042055,Chitty Hare
12/8/1990,0.683042055,Chitty Hare
12/9/1990,0.683042055,Chitty Hare
12/10/1990,0.683042055,Chitty Hare
12/11/1990,0.683042055,Chitty Hare
12/12/1990,0.683042055,Chitty Hare
12/13/1990,0.72114294,Chitty Hare
12/14/1990,0.72114294,Chitty Hare
12/15/1990,0.72114294,Chitty Hare
12/16/1990,0.769773813,Chitty Hare
12/17/1990,0.769773813,Chitty Hare
12/18/1990,0.769773813,Chitty Hare
12/19/1990,0.769773813,Chitty Hare
12/20/1990,0.769773813,Chitty Hare
12/21/1990,0.769773813,Chitty Hare
12/22/1990,0.769773813,Chitty Hare
12/23/1990,0.769773813,Chitty Hare
12/24/1990,0.769773813,Chitty Hare
12/25/1990,0.794015593,Chitty Hare
12/26/1990,0.794015593,Chitty Hare
12/27/1990,0.796940588,Chitty Hare
12/28/1990,0.843743255,Chitty Hare
12/29/1990,0.87140149,Chitty Hare
