snowgrid,location,date_detected,snow_depth_cm,Observer,Comments
Agnes,A10_4,11/22/2021 11:00,21,LGH,
Agnes,A10_4,11/23/2021 11:00,21,LGH,
Agnes,A10_4,11/24/2021 11:00,24,LGH,
Agnes,A10_4,11/25/2021 11:00,30,LGH,
Agnes,A10_4,11/26/2021 11:00,30,LGH,
Agnes,A10_4,11/27/2021 11:00,29,LGH,
Agnes,A10_4,11/28/2021 11:00,29,LGH,
Agnes,A10_4,11/29/2021 11:00,29,LGH,
Agnes,A10_4,11/30/2021 11:00,29,LGH,
Agnes,A10_4,12/1/2021 11:00,27,LGH,
Agnes,A10_4,12/2/2021 11:00,27,LGH,
Agnes,A10_4,12/3/2021 11:00,27,LGH,
Agnes,A10_4,12/4/2021 11:00,27,LGH,
Agnes,A10_4,12/5/2021 11:00,27,LGH,
Agnes,A10_4,12/6/2021 11:00,27,LGH,
Agnes,A10_4,12/7/2021 11:00,27,LGH,
Agnes,A10_4,12/8/2021 11:00,27,LGH,
Agnes,A10_4,12/9/2021 11:00,27,LGH,
Agnes,A10_4,12/10/2021 11:00,27,LGH,
Agnes,A10_4,12/11/2021 11:00,27,LGH,
Agnes,A10_4,12/12/2021 11:00,27,LGH,
Agnes,A10_4,12/13/2021 11:00,27,LGH,
Agnes,A10_4,12/14/2021 11:00,27,LGH,
Agnes,A10_4,12/15/2021 11:00,27,LGH,
Agnes,A10_4,12/16/2021 11:00,27,LGH,
Agnes,A10_4,12/17/2021 11:00,27,LGH,
Agnes,A10_4,12/18/2021 11:00,27,LGH,
Agnes,A10_4,12/19/2021 11:00,27,LGH,
Agnes,A10_4,12/20/2021 11:00,27,LGH,
Agnes,A10_4,12/21/2021 11:00,27,LGH,"snow partial covering FOV, but guessed."
Agnes,A10_4,12/22/2021 11:00,37,LGH,
Agnes,A10_4,12/23/2021 11:00,37,LGH,
Agnes,A10_4,12/24/2021 11:00,37,LGH,
Agnes,A10_4,12/25/2021 11:00,35,LGH,
Agnes,A10_4,12/26/2021 11:00,39,LGH,
Agnes,A10_4,12/27/2021 11:00,45,LGH,
Agnes,A10_4,12/28/2021 11:00,45,LGH,
Agnes,A10_4,12/29/2021 11:00,47,LGH,
Agnes,A10_4,12/30/2021 11:00,47,LGH,
Agnes,A10_4,12/31/2021 11:00,44,LGH,
Agnes,A10_4,1/1/2022 11:00,45,LGH,
Agnes,A10_4,1/2/2022 11:00,45,LGH,
Agnes,A10_4,1/3/2022 11:00,45,LGH,
Agnes,A10_4,1/4/2022 11:00,45,LGH,
Agnes,A10_4,1/5/2022 11:00,45,LGH,
Agnes,A10_4,1/6/2022 11:00,45,LGH,
Agnes,A10_4,1/7/2022 11:00,45,LGH,
Agnes,A10_4,1/8/2022 11:00,45,LGH,
Agnes,A10_4,1/9/2022 11:00,45,LGH,
Agnes,A10_4,1/10/2022 11:00,50,LGH,
Agnes,A10_4,1/11/2022 11:00,50,LGH,
Agnes,A10_4,1/12/2022 11:00,48,LGH,
Agnes,A10_4,1/13/2022 11:00,48,LGH,
Agnes,A10_4,1/14/2022 11:00,45,LGH,
Agnes,A10_4,1/15/2022 11:00,45,LGH,
Agnes,A10_4,1/16/2022 11:00,45,LGH,
Agnes,A10_4,1/17/2022 11:00,45,LGH,
Agnes,A10_4,1/18/2022 11:00,45,LGH,
Agnes,A10_4,1/19/2022 11:00,45,LGH,
Agnes,A10_4,1/20/2022 11:00,45,LGH,
Agnes,A10_4,1/21/2022 11:00,45,LGH,
Agnes,A10_4,1/22/2022 11:00,45,LGH,
Agnes,A10_4,1/23/2022 11:00,42,LGH,
Agnes,A10_4,1/24/2022 11:00,42,LGH,
Agnes,A10_4,1/25/2022 11:00,42,LGH,
Agnes,A10_4,1/26/2022 11:00,42,LGH,
Agnes,A10_4,1/27/2022 11:00,42,LGH,
Agnes,A10_4,1/28/2022 11:00,42,LGH,
Agnes,A10_4,1/29/2022 11:00,45,LGH,
Agnes,A10_4,1/30/2022 11:00,48,LGH,
Agnes,A10_4,1/31/2022 11:00,48,LGH,
Agnes,A10_4,2/1/2022 11:00,48,LGH,
Agnes,A10_4,2/2/2022 11:00,50,LGH,
Agnes,A10_4,2/3/2022 11:00,50,LGH,
Agnes,A10_4,2/4/2022 11:00,53,LGH,
Agnes,A10_4,2/5/2022 11:00,53,LGH,
Agnes,A10_4,2/6/2022 11:00,53,LGH,
Agnes,A10_4,2/7/2022 11:00,53,LGH,
Agnes,A10_4,2/8/2022 11:00,52,LGH,
Agnes,A10_4,2/9/2022 11:00,52,LGH,
Agnes,A10_4,2/10/2022 11:00,52,LGH,
Agnes,A10_4,2/11/2022 11:00,52,LGH,
Agnes,A10_4,2/12/2022 11:00,50,LGH,
Agnes,A10_4,2/13/2022 11:00,50,LGH,
Agnes,A10_4,2/14/2022 11:00,50,LGH,
Agnes,A10_4,2/15/2022 11:00,50,LGH,
Agnes,A10_4,2/16/2022 11:00,50,LGH,
Agnes,A10_4,2/17/2022 11:00,51,LGH,
Agnes,A10_4,2/18/2022 11:00,52,LGH,
Agnes,A10_4,2/19/2022 11:00,52,LGH,
Agnes,A10_4,2/20/2022 11:00,52,LGH,
Agnes,A10_4,2/21/2022 11:00,52,LGH,
Agnes,A10_4,2/22/2022 11:00,52,LGH,
Agnes,A10_4,2/23/2022 11:00,55,LGH,
Agnes,A10_4,2/24/2022 11:00,54,LGH,
Agnes,A10_4,2/25/2022 11:00,53,LGH,
Agnes,A10_4,2/26/2022 11:00,53,LGH,
Agnes,A10_4,2/27/2022 11:00,53,LGH,
Agnes,A10_4,2/28/2022 11:00,53,LGH,
Agnes,A10_4,3/1/2022 11:00,52,LGH,
Agnes,A10_4,3/2/2022 11:00,52,LGH,
Agnes,A10_4,3/3/2022 11:00,52,LGH,
Agnes,A10_4,3/4/2022 11:00,50,LGH,
Agnes,A10_4,3/5/2022 11:00,50,LGH,
Agnes,A10_4,3/6/2022 11:00,50,LGH,
Agnes,A10_4,3/7/2022 11:00,49,LGH,
Agnes,A10_4,3/8/2022 11:00,49,LGH,
Agnes,A10_4,3/9/2022 11:00,49,LGH,
Agnes,A10_4,3/10/2022 11:00,49,LGH,
Agnes,A10_4,3/11/2022 11:00,49,LGH,
Agnes,A10_4,3/12/2022 11:00,51,LGH,
Agnes,A10_4,3/13/2022 11:00,52,LGH,
Agnes,A10_4,3/14/2022 11:00,53,LGH,
Agnes,A10_4,3/15/2022 11:00,53,LGH,
Agnes,A10_4,3/16/2022 11:00,52,LGH,
Agnes,A10_4,3/17/2022 11:00,52,LGH,
Agnes,A10_4,3/18/2022 11:00,52,LGH,
Agnes,A10_4,3/19/2022 11:00,52,LGH,
Agnes,A10_4,3/20/2022 11:00,50,LGH,
Agnes,A10_4,3/21/2022 11:00,52,LGH,
Jo,A7_5,10/1/2019 11:00,0,LGH,
Jo,A7_5,10/2/2019 11:00,0,LGH,
Jo,A7_5,10/3/2019 11:00,0,LGH,
Jo,A7_5,10/4/2019 11:00,0,LGH,
Jo,A7_5,10/5/2019 11:00,0,LGH,
Jo,A7_5,10/6/2019 11:00,8,LGH,
Jo,A7_5,10/7/2019 11:00,16,LGH,
Jo,A7_5,10/8/2019 11:00,14,LGH,
Jo,A7_5,10/9/2019 11:00,12,LGH,
Jo,A7_5,10/10/2019 11:00,11,LGH,
Jo,A7_5,10/11/2019 11:00,14,LGH,
Jo,A7_5,10/12/2019 11:00,16,LGH,
Jo,A7_5,10/13/2019 11:00,15,LGH,
Jo,A7_5,10/14/2019 11:00,15,LGH,
Jo,A7_5,10/15/2019 11:00,16,LGH,
Jo,A7_5,10/16/2019 11:00,15,LGH,
Jo,A7_5,10/17/2019 11:00,16,LGH,
Jo,A7_5,10/18/2019 11:00,16,LGH,
Jo,A7_5,10/19/2019 11:00,16,LGH,
Jo,A7_5,10/20/2019 11:00,16,LGH,
Jo,A7_5,10/21/2019 11:00,16,LGH,
Jo,A7_5,10/22/2019 11:00,16,LGH,
Jo,A7_5,10/23/2019 11:00,16,LGH,
Jo,A7_5,10/24/2019 11:00,15,LGH,
Jo,A7_5,10/25/2019 11:00,15,LGH,
Jo,A7_5,10/26/2019 11:00,15,LGH,
Jo,A7_5,10/27/2019 11:00,15,LGH,
Jo,A7_5,10/28/2019 11:00,15,LGH,
Jo,A7_5,10/29/2019 11:00,14,LGH,
Jo,A7_5,10/30/2019 11:00,14,LGH,
Jo,A7_5,10/31/2019 11:00,14,LGH,
Jo,A7_5,11/1/2019 11:00,14,LGH,
Jo,A7_5,11/2/2019 11:00,14,LGH,
Jo,A7_5,11/3/2019 11:00,14,LGH,
Jo,A7_5,11/4/2019 11:00,14,LGH,
Jo,A7_5,11/5/2019 11:00,14,LGH,
Jo,A7_5,11/6/2019 11:00,14,LGH,
Jo,A7_5,11/7/2019 11:00,14,LGH,
Jo,A7_5,11/8/2019 11:00,14,LGH,
Jo,A7_5,11/9/2019 11:00,14,LGH,
Jo,A7_5,11/10/2019 11:00,14,LGH,
Jo,A7_5,11/11/2019 11:00,14,LGH,
Jo,A7_5,11/12/2019 11:00,14,LGH,
Jo,A7_5,11/13/2019 11:00,14,LGH,
Jo,A7_5,11/14/2019 11:00,18,LGH,
Jo,A7_5,11/15/2019 11:00,18,LGH,
Jo,A7_5,11/16/2019 11:00,19,LGH,
Jo,A7_5,11/17/2019 11:00,21,LGH,
Jo,A7_5,11/18/2019 11:00,21,LGH,
Jo,A7_5,11/19/2019 11:00,21,LGH,
Jo,A7_5,11/20/2019 11:00,21,LGH,
Jo,A7_5,11/21/2019 11:00,21,LGH,
Jo,A7_5,11/22/2019 11:00,21,LGH,
Jo,A7_5,11/23/2019 11:00,21,LGH,
Jo,A7_5,11/24/2019 11:00,21,LGH,
Jo,A7_5,11/25/2019 11:00,21,LGH,
Jo,A7_5,11/26/2019 11:00,24,LGH,
Jo,A7_5,11/27/2019 11:00,24,LGH,
Jo,A7_5,11/28/2019 11:00,24,LGH,
Jo,A7_5,11/29/2019 11:00,23,LGH,
Jo,A7_5,11/30/2019 11:00,23,LGH,
Jo,A7_5,12/1/2019 11:00,23,LGH,
Jo,A7_5,12/2/2019 11:00,23,LGH,
Jo,A7_5,12/3/2019 11:00,25,LGH,
Jo,A7_5,12/4/2019 11:00,28,LGH,
Jo,A7_5,12/5/2019 11:00,28,LGH,
Jo,A7_5,12/6/2019 11:00,28,LGH,
Jo,A7_5,12/7/2019 11:00,28,LGH,
Jo,A7_5,12/8/2019 11:00,28,LGH,
Jo,A7_5,12/9/2019 11:00,27,LGH,
Jo,A7_5,12/10/2019 11:00,27,LGH,
Jo,A7_5,12/11/2019 11:00,26,LGH,
Jo,A7_5,12/12/2019 11:00,27,LGH,
Jo,A7_5,12/13/2019 11:00,27,LGH,
Jo,A7_5,12/14/2019 11:00,27,LGH,
Jo,A7_5,12/15/2019 11:00,27,LGH,
Jo,A7_5,12/16/2019 11:00,27,LGH,
Jo,A7_5,12/17/2019 11:00,27,LGH,
Jo,A7_5,12/18/2019 11:00,28,LGH,
Jo,A7_5,12/19/2019 11:00,29,LGH,
Jo,A7_5,12/20/2019 11:00,30,LGH,
Jo,A7_5,12/21/2019 11:00,30,LGH,
Jo,A7_5,12/22/2019 11:00,30,LGH,
Jo,A7_5,12/23/2019 11:00,30,LGH,
Jo,A7_5,12/24/2019 11:00,30,LGH,
Jo,A7_5,12/25/2019 11:00,30,LGH,
Jo,A7_5,12/26/2019 11:00,31,LGH,
Jo,A7_5,12/27/2019 11:00,34,LGH,
Jo,A7_5,12/28/2019 11:00,43,LGH,
Jo,A7_5,12/29/2019 11:00,41,LGH,
Jo,A7_5,12/30/2019 11:00,39,LGH,
Jo,A7_5,12/31/2019 11:00,38,LGH,
Jo,A7_5,1/1/2020 11:00,38,LGH,
Jo,A7_5,1/2/2020 11:00,37,LGH,
Jo,A7_5,1/3/2020 11:00,37,LGH,
Jo,A7_5,1/4/2020 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
Jo,A7_5,1/5/2020 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
Jo,A7_5,1/6/2020 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
Jo,A7_5,1/7/2020 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
Jo,A7_5,1/8/2020 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
Jo,A7_5,1/9/2020 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
Jo,A7_5,1/10/2020 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
Jo,A7_5,1/11/2020 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
Jo,A7_5,1/12/2020 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
Jo,A7_5,1/13/2020 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
Jo,A7_5,1/14/2020 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
Jo,A7_5,1/15/2020 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
Jo,A7_5,1/16/2020 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
Jo,A7_5,1/17/2020 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
Jo,A7_5,1/18/2020 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
Jo,A7_5,1/19/2020 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
Jo,A7_5,1/20/2020 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
Jo,A7_5,1/21/2020 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
Jo,A7_5,1/22/2020 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
Jo,A7_5,1/23/2020 11:00,40,LGH,
Jo,A7_5,1/24/2020 11:00,45,LGH,
Jo,A7_5,1/25/2020 11:00,45,LGH,
Jo,A7_5,1/26/2020 11:00,58,LGH,
Jo,A7_5,1/27/2020 11:00,63,LGH,
Jo,A7_5,1/28/2020 11:00,64,LGH,
Jo,A7_5,1/29/2020 11:00,68,LGH,
Jo,A7_5,1/30/2020 11:00,67,LGH,
Jo,A7_5,1/31/2020 11:00,66,LGH,
Jo,A7_5,2/1/2020 11:00,66,LGH,
Jo,A7_5,2/2/2020 11:00,64,LGH,
Jo,A7_5,2/3/2020 11:00,62,LGH,
Jo,A7_5,2/4/2020 11:00,61,LGH,
Jo,A7_5,2/5/2020 11:00,60,LGH,
Jo,A7_5,2/6/2020 11:00,58,LGH,
Jo,A7_5,2/7/2020 11:00,56,LGH,
Jo,A7_5,2/8/2020 11:00,56,LGH,
Jo,A7_5,2/9/2020 11:00,56,LGH,
Jo,A7_5,2/10/2020 11:00,57,LGH,
Jo,A7_5,2/11/2020 11:00,65,LGH,
Jo,A7_5,2/12/2020 11:00,65,LGH,
Jo,A7_5,2/13/2020 11:00,65,LGH,
Jo,A7_5,2/14/2020 11:00,65,LGH,
Jo,A7_5,2/15/2020 11:00,65,LGH,
Jo,A7_5,2/16/2020 11:00,65,LGH,
Jo,A7_5,2/17/2020 11:00,65,LGH,
Jo,A7_5,2/18/2020 11:00,65,LGH,
Jo,A7_5,2/19/2020 11:00,63,LGH,
Jo,A7_5,2/20/2020 11:00,63,LGH,
Jo,A7_5,2/21/2020 11:00,63,LGH,
Jo,A7_5,2/22/2020 11:00,63,LGH,
Jo,A7_5,2/23/2020 11:00,65,LGH,
Jo,A7_5,2/24/2020 11:00,65,LGH,
Jo,A7_5,2/25/2020 11:00,65,LGH,
Jo,A7_5,2/26/2020 11:00,65,LGH,
Jo,A7_5,2/27/2020 11:00,65,LGH,
Jo,A7_5,2/28/2020 11:00,65,LGH,
Jo,A7_5,2/29/2020 11:00,65,LGH,
Jo,A7_5,3/1/2020 11:00,65,LGH,
Jo,A7_5,3/2/2020 11:00,65,LGH,
Jo,A7_5,3/3/2020 11:00,65,LGH,
Jo,A7_5,3/4/2020 11:00,66,LGH,
Jo,A7_5,3/5/2020 11:00,68,LGH,
Jo,A7_5,3/6/2020 11:00,68,LGH,
Jo,A7_5,3/7/2020 11:00,68,LGH,
Jo,A7_5,3/8/2020 11:00,67,LGH,
Jo,A7_5,3/9/2020 11:00,66,LGH,
Jo,A7_5,3/10/2020 11:00,67,LGH,
Jo,A7_5,3/11/2020 11:00,67,LGH,
Jo,A7_5,3/12/2020 11:00,67,LGH,
Jo,A7_5,3/13/2020 11:00,66,LGH,
Jo,A7_5,3/14/2020 11:00,66,LGH,
Jo,A7_5,3/15/2020 11:00,66,LGH,
Jo,A7_5,3/16/2020 11:00,66,LGH,
Jo,A7_5,3/17/2020 11:00,65,LGH,
Jo,A7_5,3/18/2020 11:00,67,LGH,
Jo,A7_5,3/19/2020 11:00,67,LGH,
Jo,A7_5,3/20/2020 11:00,68,LGH,
Jo,A7_5,3/21/2020 11:00,67,LGH,
Jo,A7_5,3/22/2020 11:00,68,LGH,
Jo,A7_5,3/23/2020 11:00,68,LGH,
Jo,A7_5,3/24/2020 11:00,67,LGH,
Jo,A7_5,3/25/2020 11:00,67,LGH,
Jo,A7_5,3/26/2020 11:00,69,LGH,
Jo,A7_5,3/27/2020 11:00,69,LGH,
Jo,A7_5,3/28/2020 11:00,69,LGH,
Jo,A7_5,3/29/2020 11:00,68,LGH,
Jo,A7_5,3/30/2020 11:00,68,LGH,
Jo,A7_5,3/31/2020 11:00,68,LGH,
Jo,A7_5,4/1/2020 11:00,68,LGH,
Jo,A7_5,4/2/2020 11:00,67,LGH,
Jo,A7_5,4/3/2020 11:00,67,LGH,
Jo,A7_5,4/4/2020 11:00,68,LGH,
Jo,A7_5,4/5/2020 11:00,68,LGH,
Jo,A7_5,4/6/2020 11:00,68,LGH,
Jo,A7_5,4/7/2020 11:00,68,LGH,
Jo,A7_5,4/8/2020 11:00,73,LGH,
Jo,A7_5,4/9/2020 11:00,72,LGH,
Jo,A7_5,4/10/2020 11:00,72,LGH,
Jo,A7_5,4/11/2020 11:00,71,LGH,
Jo,A7_5,4/12/2020 11:00,70,LGH,
Jo,A7_5,4/13/2020 11:00,69,LGH,
Jo,A7_5,4/14/2020 11:00,66,LGH,
Jo,A7_5,4/15/2020 11:00,64,LGH,
Jo,A7_5,4/16/2020 11:00,61,LGH,
Jo,A7_5,4/17/2020 11:00,54,LGH,
Jo,A7_5,4/18/2020 11:00,51,LGH,
Jo,A7_5,4/19/2020 11:00,48,LGH,
Jo,A7_5,4/20/2020 11:00,45,LGH,
Jo,A7_5,4/21/2020 11:00,40,LGH,
Jo,A7_5,4/22/2020 11:00,39,LGH,
Jo,A7_5,4/23/2020 11:00,38,LGH,
Jo,A7_5,4/24/2020 11:00,36,LGH,
Jo,A7_5,4/25/2020 11:00,38,LGH,
Jo,A7_5,4/26/2020 11:00,37,LGH,
Jo,A7_5,4/27/2020 11:00,35,LGH,
Jo,A7_5,4/28/2020 11:00,33,LGH,
Jo,A7_5,4/29/2020 11:00,32,LGH,
Jo,A7_5,4/30/2020 11:00,31,LGH,
Jo,A7_5,10/1/2020 11:00,0,LGH,
Jo,A7_5,10/2/2020 11:00,0,LGH,
Jo,A7_5,10/3/2020 11:00,0,LGH,
Jo,A7_5,10/4/2020 11:00,0,LGH,
Jo,A7_5,10/5/2020 11:00,0,LGH,
Jo,A7_5,10/6/2020 11:00,0,LGH,
Jo,A7_5,10/7/2020 11:00,0,LGH,
Jo,A7_5,10/8/2020 11:00,0,LGH,
Jo,A7_5,10/9/2020 11:00,0,LGH,
Jo,A7_5,10/10/2020 11:00,0,LGH,
Jo,A7_5,10/11/2020 11:00,0,LGH,
Jo,A7_5,10/12/2020 11:00,0,LGH,
Jo,A7_5,10/13/2020 11:00,1,LGH,
Jo,A7_5,10/14/2020 11:00,0,LGH,
Jo,A7_5,10/15/2020 11:00,0,LGH,
Jo,A7_5,10/16/2020 11:00,6,LGH,
Jo,A7_5,10/17/2020 11:00,6,LGH,
Jo,A7_5,10/18/2020 11:00,6,LGH,
Jo,A7_5,10/19/2020 11:00,5,LGH,
Jo,A7_5,10/20/2020 11:00,5,LGH,
Jo,A7_5,10/21/2020 11:00,6,LGH,
Jo,A7_5,10/22/2020 11:00,6,LGH,
Jo,A7_5,10/23/2020 11:00,6,LGH,
Jo,A7_5,10/24/2020 11:00,6,LGH,
Jo,A7_5,10/25/2020 11:00,5,LGH,
Jo,A7_5,10/26/2020 11:00,5,LGH,
Jo,A7_5,10/27/2020 11:00,4,LGH,
Jo,A7_5,10/28/2020 11:00,4,LGH,
Jo,A7_5,10/29/2020 11:00,4,LGH,
Jo,A7_5,10/30/2020 11:00,4,LGH,
Jo,A7_5,10/31/2020 11:00,9,LGH,
Jo,A7_5,11/1/2020 11:00,11,LGH,
Jo,A7_5,11/2/2020 11:00,15,LGH,
Jo,A7_5,11/3/2020 11:00,15,LGH,
Jo,A7_5,11/4/2020 11:00,15,LGH,
Jo,A7_5,11/5/2020 11:00,15,LGH,
Jo,A7_5,11/6/2020 11:00,15,LGH,
Jo,A7_5,11/7/2020 11:00,15,LGH,
Jo,A7_5,11/8/2020 11:00,15,LGH,
Jo,A7_5,11/9/2020 11:00,15,LGH,
Jo,A7_5,11/10/2020 11:00,15,LGH,
Jo,A7_5,11/11/2020 11:00,15,LGH,
Jo,A7_5,11/12/2020 11:00,15,LGH,
Jo,A7_5,11/13/2020 11:00,15,LGH,
Jo,A7_5,11/14/2020 11:00,18,LGH,
Jo,A7_5,11/15/2020 11:00,22,LGH,
Jo,A7_5,11/16/2020 11:00,25,LGH,
Jo,A7_5,11/17/2020 11:00,23,LGH,
Jo,A7_5,11/18/2020 11:00,23,LGH,
Jo,A7_5,11/19/2020 11:00,23,LGH,
Jo,A7_5,11/20/2020 11:00,23,LGH,
Jo,A7_5,11/21/2020 11:00,23,LGH,
Jo,A7_5,11/22/2020 11:00,23,LGH,
Jo,A7_5,11/23/2020 11:00,23,LGH,
Jo,A7_5,11/24/2020 11:00,25,LGH,
Jo,A7_5,11/25/2020 11:00,25,LGH,
Jo,A7_5,11/26/2020 11:00,25,LGH,
Jo,A7_5,11/27/2020 11:00,25,LGH,
Jo,A7_5,11/28/2020 11:00,25,LGH,
Jo,A7_5,11/29/2020 11:00,35,LGH,
Jo,A7_5,11/30/2020 11:00,34,LGH,
Jo,A7_5,12/1/2020 11:00,51,LGH,
Jo,A7_5,12/2/2020 11:00,65,LGH,
Jo,A7_5,12/3/2020 11:00,82,LGH,
Jo,A7_5,12/4/2020 11:00,79,LGH,
Jo,A7_5,12/5/2020 11:00,77,LGH,
Jo,A7_5,12/6/2020 11:00,77,LGH,
Jo,A7_5,12/7/2020 11:00,76,LGH,
Jo,A7_5,12/8/2020 11:00,73,LGH,
Jo,A7_5,12/9/2020 11:00,70,LGH,
Jo,A7_5,12/10/2020 11:00,68,LGH,
Jo,A7_5,12/11/2020 11:00,67,LGH,
Jo,A7_5,12/12/2020 11:00,67,LGH,
Jo,A7_5,12/13/2020 11:00,64,LGH,
Jo,A7_5,12/14/2020 11:00,64,LGH,
Jo,A7_5,12/15/2020 11:00,64,LGH,
Jo,A7_5,12/16/2020 11:00,67,LGH,
Jo,A7_5,12/17/2020 11:00,68,LGH,
Jo,A7_5,12/18/2020 11:00,75,LGH,
Jo,A7_5,12/19/2020 11:00,74,LGH,
Jo,A7_5,12/20/2020 11:00,74,LGH,
Jo,A7_5,12/21/2020 11:00,73,LGH,
Jo,A7_5,12/22/2020 11:00,72,LGH,
Jo,A7_5,12/23/2020 11:00,74,LGH,
Jo,A7_5,12/24/2020 11:00,74,LGH,
Jo,A7_5,12/25/2020 11:00,72,LGH,
Jo,A7_5,12/26/2020 11:00,71,LGH,
Jo,A7_5,12/27/2020 11:00,69,LGH,
Jo,A7_5,12/28/2020 11:00,68,LGH,
Jo,A7_5,12/29/2020 11:00,68,LGH,
Jo,A7_5,12/30/2020 11:00,68,LGH,
Jo,A7_5,12/31/2020 11:00,68,LGH,
Jo,A7_5,1/1/2021 11:00,68,LGH,
Jo,A7_5,1/2/2021 11:00,68,LGH,
Jo,A7_5,1/3/2021 11:00,68,LGH,
Jo,A7_5,1/4/2021 11:00,68,LGH,
Jo,A7_5,1/5/2021 11:00,68,LGH,
Jo,A7_5,1/6/2021 11:00,70,LGH,
Jo,A7_5,1/7/2021 11:00,70,LGH,
Jo,A7_5,1/8/2021 11:00,70,LGH,
Jo,A7_5,1/9/2021 11:00,69,LGH,
Jo,A7_5,1/10/2021 11:00,68,LGH,
Jo,A7_5,1/11/2021 11:00,68,LGH,
Jo,A7_5,1/12/2021 11:00,68,LGH,
Jo,A7_5,1/13/2021 11:00,68,LGH,
Jo,A7_5,1/14/2021 11:00,68,LGH,
Jo,A7_5,1/15/2021 11:00,76,LGH,
Jo,A7_5,1/16/2021 11:00,75,LGH,
Jo,A7_5,1/17/2021 11:00,74,LGH,
Jo,A7_5,1/18/2021 11:00,74,LGH,
Jo,A7_5,1/19/2021 11:00,108,LGH,
Jo,A7_5,1/20/2021 11:00,98,LGH,
Jo,A7_5,1/21/2021 11:00,90,LGH,
Jo,A7_5,1/22/2021 11:00,85,LGH,
Jo,A7_5,1/23/2021 11:00,84,LGH,
Jo,A7_5,1/24/2021 11:00,84,LGH,
Jo,A7_5,1/25/2021 11:00,84,LGH,
Jo,A7_5,1/26/2021 11:00,83,LGH,
Jo,A7_5,1/27/2021 11:00,82,LGH,
Jo,A7_5,1/28/2021 11:00,82,LGH,
Jo,A7_5,1/29/2021 11:00,82,LGH,
Jo,A7_5,1/30/2021 11:00,82,LGH,
Jo,A7_5,1/31/2021 11:00,82,LGH,
Jo,A7_5,2/1/2021 11:00,82,LGH,
Jo,A7_5,2/2/2021 11:00,83,LGH,
Jo,A7_5,2/3/2021 11:00,83,LGH,
Jo,A7_5,2/4/2021 11:00,83,LGH,
Jo,A7_5,2/5/2021 11:00,83,LGH,
Jo,A7_5,2/6/2021 11:00,83,LGH,
Jo,A7_5,2/7/2021 11:00,83,LGH,
Jo,A7_5,2/8/2021 11:00,83,LGH,
Jo,A7_5,2/9/2021 11:00,83,LGH,
Jo,A7_5,2/10/2021 11:00,83,LGH,
Jo,A7_5,2/11/2021 11:00,83,LGH,
Jo,A7_5,2/12/2021 11:00,83,LGH,
Jo,A7_5,2/13/2021 11:00,83,LGH,
Jo,A7_5,2/14/2021 11:00,83,LGH,
Jo,A7_5,2/15/2021 11:00,83,LGH,
Jo,A7_5,2/16/2021 11:00,83,LGH,
Jo,A7_5,2/17/2021 11:00,83,LGH,
Jo,A7_5,2/18/2021 11:00,83,LGH,
Jo,A7_5,2/19/2021 11:00,85,LGH,
Jo,A7_5,2/20/2021 11:00,85,LGH,
Jo,A7_5,2/21/2021 11:00,85,LGH,
Jo,A7_5,2/22/2021 11:00,85,LGH,
Jo,A7_5,2/23/2021 11:00,85,LGH,
Jo,A7_5,2/24/2021 11:00,85,LGH,
Jo,A7_5,2/25/2021 11:00,92,LGH,
Jo,A7_5,2/26/2021 11:00,96,LGH,
Jo,A7_5,2/27/2021 11:00,95,LGH,
Jo,A7_5,2/28/2021 11:00,109,LGH,
Jo,A7_5,3/1/2021 11:00,109,LGH,
Jo,A7_5,3/2/2021 11:00,107,LGH,
Jo,A7_5,3/3/2021 11:00,101,LGH,
Jo,A7_5,3/4/2021 11:00,111,LGH,
Jo,A7_5,3/5/2021 11:00,108,LGH,
Jo,A7_5,3/6/2021 11:00,105,LGH,
Jo,A7_5,3/7/2021 11:00,103,LGH,
Jo,A7_5,3/8/2021 11:00,101,LGH,
Jo,A7_5,3/9/2021 11:00,100,LGH,
Jo,A7_5,3/10/2021 11:00,99,LGH,
